Payout Date,Status,Charges,Refunds,Adjustments,Marketplace Sales Tax,Advances,Reserved Funds,Fees,Retried Amount,Total,Currency,Bank Reference
2023-08-14,paid,94.00,0.00,0.00,0.00,0.00,0.00,5.85,0.00,88.15,USD,7JZ659G1STRJCZ2
2023-08-14,paid,1222.40,0.00,0.00,0.00,0.00,0.00,37.01,0.00,1185.39,USD,091000016642852
2023-08-13,paid,57.60,0.00,0.00,0.00,0.00,0.00,3.70,0.00,53.90,USD,Y0YX41JIB2VLLIU
2023-08-12,paid,440.60,0.00,0.00,0.00,0.00,0.00,27.19,0.00,413.41,USD,ZSK3J5NHQC44X9U
2023-08-11,paid,264.10,0.00,0.00,0.00,0.00,0.00,16.18,0.00,247.92,USD,NB7JOHJMI3EH5V0
2023-08-11,paid,120.10,0.00,0.00,0.00,0.00,0.00,3.72,0.00,116.38,USD,091000010525635
2023-08-10,paid,1177.61,0.00,0.00,-1.22,0.00,0.00,42.23,0.00,1134.16,USD,091000017129560
2023-08-09,paid,82.25,0.00,0.00,0.00,0.00,0.00,5.15,0.00,77.10,USD,ZKZXIT0OYZCGYEG
2023-08-09,paid,564.51,0.00,0.00,0.00,0.00,0.00,22.35,0.00,542.16,USD,091000015322530
2023-08-08,paid,2640.24,0.00,0.00,0.00,0.00,0.00,81.37,0.00,2558.87,USD,091000016832167
2023-08-07,paid,804.31,0.00,0.00,-10.87,0.00,0.00,29.08,0.00,764.36,USD,091000010800812
2023-08-06,paid,245.00,0.00,0.00,0.00,0.00,0.00,15.06,0.00,229.94,USD,EO5EE89FUNVEUWT
2023-08-04,paid,372.65,0.00,0.00,0.00,0.00,0.00,15.28,0.00,357.37,USD,091000010386278
2023-08-03,paid,78.00,0.00,0.00,0.00,0.00,0.00,4.90,0.00,73.10,USD,7QBOAILFJ58R2B5
2023-08-03,paid,145.80,-24.91,0.00,0.00,0.00,0.00,4.69,0.00,116.20,USD,091000017269657
2023-08-02,paid,351.97,-4.97,0.00,0.00,0.00,0.00,10.22,0.00,336.78,USD,091000016499444
2023-08-01,paid,1174.86,0.00,0.00,0.00,0.00,0.00,38.47,0.00,1136.39,USD,091000018122085
2023-07-31,paid,326.00,0.00,0.00,0.00,0.00,0.00,9.99,0.00,316.01,USD,091000013002560
2023-07-30,paid,94.00,0.00,0.00,0.00,0.00,0.00,5.85,0.00,88.15,USD,QRQO8XKSHWAL7MF
2023-07-28,paid,57.60,0.00,0.00,0.00,0.00,0.00,3.70,0.00,53.90,USD,80W8JTILVZ24W4S
2023-07-28,paid,388.20,-38.00,0.00,0.00,0.00,0.00,11.30,0.00,338.90,USD,091000012110208
2023-07-27,paid,270.00,-38.00,0.00,0.00,0.00,0.00,9.04,0.00,222.96,USD,091000016500873
2023-07-26,paid,97.00,0.00,0.00,0.00,0.00,0.00,6.02,0.00,90.98,USD,DNH4HECYYHQD760
2023-07-26,paid,779.10,0.00,0.00,0.00,0.00,0.00,30.03,0.00,749.07,USD,091000015916374
2023-07-25,paid,761.55,0.00,0.00,0.00,0.00,0.00,22.81,0.00,738.74,USD,091000015160406
2023-07-24,paid,212.00,0.00,0.00,0.00,0.00,0.00,13.11,0.00,198.89,USD,D5MXBAZYUP54H7K
2023-07-24,paid,380.60,0.00,0.00,0.00,0.00,0.00,12.37,0.00,368.23,USD,091000014942583
2023-07-23,paid,54.80,0.00,0.00,0.00,0.00,0.00,3.53,0.00,51.27,USD,C3DWLA6L9JHSRZ1
2023-07-22,paid,97.00,0.00,0.00,0.00,0.00,0.00,6.02,0.00,90.98,USD,2C17R1ZJ40YB78K
2023-07-21,paid,363.40,0.00,0.00,0.00,0.00,0.00,22.04,0.00,341.36,USD,50MJUTCT39OBQM5
2023-07-21,paid,590.40,0.00,0.00,0.00,0.00,0.00,20.87,0.00,569.53,USD,091000011873534
2023-07-20,paid,144.00,0.00,0.00,0.00,0.00,0.00,4.35,0.00,139.65,USD,091000017047729
2023-07-19,paid,178.00,0.00,0.00,0.00,0.00,0.00,11.10,0.00,166.90,USD,L5RNO7EVBXDMSU5
2023-07-19,paid,265.18,0.00,0.00,-8.68,0.00,0.00,7.80,0.00,248.70,USD,091000014492052
2023-07-18,paid,200.00,0.00,0.00,0.00,0.00,0.00,12.40,0.00,187.60,USD,L9A45EZCF2ZQVUD
2023-07-18,paid,2086.00,-68.00,0.00,0.00,0.00,0.00,61.63,0.00,1956.37,USD,091000015121167
2023-07-17,paid,189.95,0.00,0.00,0.00,0.00,0.00,11.81,0.00,178.14,USD,BLX8C26PGOBGHJN
2023-07-17,paid,936.45,0.00,-163.00,-2.95,0.00,0.00,41.73,0.00,728.77,USD,091000018366727
2023-07-16,paid,97.00,0.00,0.00,0.00,0.00,0.00,6.02,0.00,90.98,USD,OIWG5T0L0CQMW7U
2023-07-15,paid,200.00,0.00,0.00,0.00,0.00,0.00,12.10,0.00,187.90,USD,4EN4H4R0WYYUJ3J
2023-07-14,paid,374.44,0.00,5.00,-0.44,0.00,0.00,11.07,0.00,367.93,USD,091000014025345
2023-07-13,paid,61.00,0.00,0.00,0.00,0.00,0.00,3.90,0.00,57.10,USD,51D65JLGH080TTN
2023-07-13,paid,766.00,0.00,0.00,0.00,0.00,0.00,24.00,0.00,742.00,USD,091000016272866
2023-07-12,paid,112.00,0.00,0.00,0.00,0.00,0.00,6.91,0.00,105.09,USD,IW4F9MKHDA9W79Z
2023-07-12,paid,186.00,0.00,0.00,0.00,0.00,0.00,5.43,0.00,180.57,USD,091000014592319
2023-07-11,paid,1760.93,-7.46,0.00,0.00,0.00,0.00,50.70,0.00,1702.77,USD,091000016424081
2023-07-10,paid,280.35,0.00,0.00,0.00,0.00,0.00,8.49,0.00,271.86,USD,091000015967481
2023-07-08,paid,136.00,0.00,0.00,0.00,0.00,0.00,8.32,0.00,127.68,USD,27XMBLOIPHT0VEK
2023-07-07,paid,73.20,0.00,0.00,0.00,0.00,0.00,2.20,0.00,71.00,USD,091000010536776
2023-07-06,paid,97.00,0.00,0.00,0.00,0.00,0.00,6.02,0.00,90.98,USD,SOFL1NSR877C29I
2023-07-06,paid,906.80,0.00,0.00,0.00,0.00,0.00,30.32,0.00,876.48,USD,091000017585067
2023-07-05,paid,1518.24,0.00,0.00,0.00,0.00,0.00,48.74,0.00,1469.50,USD,091000014139015
2023-07-03,paid,385.00,0.00,0.00,0.00,0.00,0.00,12.61,0.00,372.39,USD,091000015572230
2023-07-02,paid,97.00,0.00,0.00,0.00,0.00,0.00,6.02,0.00,90.98,USD,QDE39G2SF91MMT0
2023-06-30,paid,440.00,-19.75,0.00,0.00,0.00,0.00,12.93,0.00,407.32,USD,091000018364794
2023-06-29,paid,97.00,0.00,0.00,0.00,0.00,0.00,6.02,0.00,90.98,USD,2Y4L48J2WVY5G29
2023-06-29,paid,1020.32,-60.00,0.00,-2.32,0.00,0.00,28.55,0.00,929.45,USD,091000016537077
2023-06-28,paid,100.95,0.00,0.00,0.00,0.00,0.00,6.26,0.00,94.69,USD,KDWOKZZ8R5WHZ41
2023-06-28,paid,753.09,0.00,0.00,0.00,0.00,0.00,25.44,0.00,727.65,USD,091000016102987
2023-06-27,paid,196.60,0.00,0.00,0.00,0.00,0.00,12.20,0.00,184.40,USD,7EGWREHC7N8K7IS
2023-06-27,paid,1091.85,-49.80,3.02,0.00,0.00,0.00,37.13,0.00,1007.94,USD,091000014541306
2023-06-26,paid,724.36,0.00,0.00,0.00,0.00,0.00,28.24,0.00,696.12,USD,091000014249992
2023-06-23,paid,235.38,0.00,0.00,0.00,0.00,0.00,9.16,0.00,226.22,USD,091000018862933
2023-06-22,paid,97.00,0.00,0.00,0.00,0.00,0.00,6.02,0.00,90.98,USD,TD5EYT69S31AST4
2023-06-22,paid,182.00,0.00,0.00,0.00,0.00,0.00,5.03,0.00,176.97,USD,091000016924008
2023-06-21,paid,251.10,0.00,0.00,0.00,0.00,0.00,7.43,0.00,243.67,USD,091000016704741
2023-06-20,paid,122.00,0.00,0.00,0.00,0.00,0.00,3.77,0.00,118.23,USD,091000012946645
2023-06-15,paid,71.00,0.00,0.00,0.00,0.00,0.00,4.49,0.00,66.51,USD,EYZH59T2DVWL8LI
2023-06-15,paid,289.40,0.00,0.00,0.00,0.00,0.00,11.31,0.00,278.09,USD,091000012413560
2023-06-14,paid,144.00,0.00,0.00,0.00,0.00,0.00,2.58,0.00,141.42,USD,091000016127512
2023-06-13,paid,504.68,0.00,0.00,0.00,0.00,0.00,16.36,0.00,488.32,USD,
2023-06-12,paid,594.71,-253.34,0.00,0.00,0.00,0.00,23.10,0.00,318.27,USD,
2023-06-09,paid,295.60,0.00,0.00,0.00,0.00,0.00,9.19,0.00,286.41,USD,
2023-06-08,paid,511.00,0.00,0.00,0.00,0.00,0.00,14.79,0.00,496.21,USD,
2023-06-07,paid,793.70,0.00,0.00,0.00,0.00,0.00,27.23,0.00,766.47,USD,
2023-06-06,paid,69.00,0.00,0.00,0.00,0.00,0.00,4.37,0.00,64.63,USD,
2023-06-06,paid,1072.05,-5.86,0.00,0.00,0.00,0.00,35.15,0.00,1031.04,USD,
2023-06-05,paid,236.00,0.00,0.00,0.00,0.00,0.00,6.74,0.00,229.26,USD,
2023-06-02,paid,478.00,0.00,0.00,0.00,0.00,0.00,8.13,0.00,469.87,USD,
2023-06-01,paid,369.90,0.00,0.00,0.00,0.00,0.00,11.88,0.00,358.02,USD,
2023-05-31,paid,2196.73,0.00,0.00,0.00,0.00,0.00,80.86,0.00,2115.87,USD,
2023-05-30,paid,334.00,0.00,0.00,0.00,0.00,0.00,20.60,0.00,313.40,USD,
2023-05-30,paid,312.54,0.00,0.00,0.00,0.00,0.00,12.91,0.00,299.63,USD,
2023-05-26,paid,410.91,-7.91,0.00,0.00,0.00,0.00,11.68,0.00,391.32,USD,
2023-05-24,paid,284.00,0.00,0.00,0.00,0.00,0.00,8.28,0.00,275.72,USD,
2023-05-23,paid,1361.68,0.00,0.00,0.00,0.00,0.00,43.89,0.00,1317.79,USD,
2023-05-22,paid,206.00,0.00,0.00,0.00,0.00,0.00,5.95,0.00,200.05,USD,
2023-05-19,paid,516.06,-89.00,0.00,0.00,0.00,0.00,17.70,0.00,409.36,USD,
2023-05-18,paid,764.00,-28.00,0.00,0.00,0.00,0.00,22.26,0.00,713.74,USD,
2023-05-17,paid,109.00,0.00,0.00,0.00,0.00,0.00,6.73,0.00,102.27,USD,
2023-05-17,paid,616.69,0.00,0.00,0.00,0.00,0.00,20.48,0.00,596.21,USD,
2023-05-16,paid,1111.55,0.00,0.00,0.00,0.00,0.00,33.18,0.00,1078.37,USD,
2023-05-15,paid,714.20,-355.62,0.00,0.00,0.00,0.00,20.37,0.00,338.21,USD,
2023-05-12,paid,68.00,0.00,0.00,0.00,0.00,0.00,4.31,0.00,63.69,USD,
2023-05-12,paid,313.15,0.00,0.00,0.00,0.00,0.00,9.35,0.00,303.80,USD,
2023-05-11,paid,229.30,0.00,0.00,0.00,0.00,0.00,6.86,0.00,222.44,USD,
2023-05-10,paid,94.00,0.00,0.00,0.00,0.00,0.00,5.85,0.00,88.15,USD,
2023-05-10,paid,860.80,0.00,0.00,-8.10,0.00,0.00,27.25,0.00,825.45,USD,
2023-05-09,paid,1772.30,0.00,0.00,0.00,0.00,0.00,50.59,0.00,1721.71,USD,
2023-05-08,paid,694.05,0.00,0.00,0.00,0.00,0.00,21.10,0.00,672.95,USD,
2023-05-05,paid,424.80,0.00,0.00,0.00,0.00,0.00,12.24,0.00,412.56,USD,
2023-05-04,paid,153.00,0.00,0.00,0.00,0.00,0.00,9.62,0.00,143.38,USD,
2023-05-04,paid,469.80,0.00,0.00,0.00,0.00,0.00,14.02,0.00,455.78,USD,
2023-05-03,paid,191.00,0.00,0.00,0.00,0.00,0.00,11.87,0.00,179.13,USD,
2023-05-03,paid,379.77,0.00,0.00,0.00,0.00,0.00,13.56,0.00,366.21,USD,
2023-05-02,paid,1389.12,0.00,5.98,0.00,0.00,0.00,40.00,0.00,1355.10,USD,
2023-05-01,paid,95.60,0.00,0.00,0.00,0.00,0.00,5.94,0.00,89.66,USD,
2023-05-01,paid,1109.90,0.00,0.00,0.00,0.00,0.00,34.03,0.00,1075.87,USD,
2023-04-28,paid,140.00,0.00,0.00,0.00,0.00,0.00,8.56,0.00,131.44,USD,
2023-04-28,paid,945.00,0.00,0.00,0.00,0.00,0.00,28.83,0.00,916.17,USD,
2023-04-27,paid,274.00,0.00,0.00,0.00,0.00,0.00,17.07,0.00,256.93,USD,
2023-04-27,paid,1055.55,0.00,0.00,0.00,0.00,0.00,31.86,0.00,1023.69,USD,
2023-04-26,paid,754.66,0.00,0.00,0.00,0.00,0.00,26.11,0.00,728.55,USD,
2023-04-25,paid,97.00,0.00,0.00,0.00,0.00,0.00,6.02,0.00,90.98,USD,
2023-04-25,paid,2390.02,-97.00,0.00,0.00,0.00,0.00,73.81,0.00,2219.21,USD,
2023-04-24,paid,158.00,0.00,0.00,0.00,0.00,0.00,9.62,0.00,148.38,USD,
2023-04-24,paid,252.00,0.00,0.00,0.00,0.00,0.00,7.45,0.00,244.55,USD,
2023-04-23,paid,545.00,0.00,0.00,0.00,0.00,0.00,33.35,0.00,511.65,USD,
2023-04-22,paid,551.40,0.00,0.00,0.00,0.00,0.00,33.13,0.00,518.27,USD,
2023-04-21,paid,713.00,0.00,0.00,0.00,0.00,0.00,19.73,0.00,693.27,USD,
2023-04-20,paid,56.00,0.00,0.00,0.00,0.00,0.00,3.60,0.00,52.40,USD,
2023-04-20,paid,66.00,0.00,0.00,0.00,0.00,0.00,2.02,0.00,63.98,USD,
2023-04-19,paid,1036.96,0.00,0.00,-5.78,0.00,0.00,36.47,0.00,994.71,USD,
2023-04-18,paid,97.00,0.00,0.00,0.00,0.00,0.00,6.02,0.00,90.98,USD,
2023-04-18,paid,2516.24,0.00,0.00,0.00,0.00,0.00,74.58,0.00,2441.66,USD,
2023-04-17,paid,681.15,-68.00,0.00,0.00,0.00,0.00,20.11,0.00,593.04,USD,
2023-04-15,paid,282.70,0.00,0.00,0.00,0.00,0.00,17.58,0.00,265.12,USD,
2023-04-14,paid,97.00,0.00,0.00,0.00,0.00,0.00,6.02,0.00,90.98,USD,
2023-04-14,paid,1335.33,0.00,0.00,-13.30,0.00,0.00,36.31,0.00,1285.72,USD,
2023-04-13,paid,169.00,0.00,0.00,0.00,0.00,0.00,10.27,0.00,158.73,USD,
2023-04-13,paid,2074.12,-75.00,0.00,-9.96,0.00,0.00,68.59,0.00,1920.57,USD,
2023-04-12,paid,2539.03,0.00,0.00,0.00,0.00,0.00,82.17,0.00,2456.86,USD,
2023-04-11,paid,12408.69,-4.75,0.00,-29.96,0.00,0.00,359.75,0.00,12014.23,USD,
2023-04-10,paid,296.00,0.00,0.00,0.00,0.00,0.00,18.36,0.00,277.64,USD,
2023-04-10,paid,522.00,0.00,0.00,-2.72,0.00,0.00,15.45,0.00,503.83,USD,
2023-04-09,paid,339.00,0.00,0.00,0.00,0.00,0.00,20.90,0.00,318.10,USD,
2023-04-08,paid,164.90,0.00,0.00,0.00,0.00,0.00,10.03,0.00,154.87,USD,
2023-04-08,paid,971.00,0.00,0.00,0.00,0.00,0.00,59.97,0.00,911.03,USD,
2023-04-07,paid,100.95,0.00,0.00,0.00,0.00,0.00,6.26,0.00,94.69,USD,
2023-04-07,paid,220.00,0.00,0.00,0.00,0.00,0.00,5.49,0.00,214.51,USD,
2023-04-06,paid,142.00,0.00,0.00,0.00,0.00,0.00,4.60,0.00,137.40,USD,
2023-04-05,paid,55.00,0.00,0.00,0.00,0.00,0.00,1.73,0.00,53.27,USD,
2023-04-04,paid,357.80,0.00,0.00,0.00,0.00,0.00,12.27,0.00,345.53,USD,
2023-03-31,paid,222.40,0.00,0.00,0.00,0.00,0.00,13.42,0.00,208.98,USD,
2023-03-31,paid,142.00,0.00,0.00,0.00,0.00,0.00,4.29,0.00,137.71,USD,
2023-03-30,paid,176.40,0.00,0.00,0.00,0.00,0.00,5.48,0.00,170.92,USD,
2023-03-29,paid,116.00,0.00,0.00,0.00,0.00,0.00,3.62,0.00,112.38,USD,
2023-03-28,paid,78.00,0.00,0.00,0.00,0.00,0.00,4.90,0.00,73.10,USD,
2023-03-28,paid,663.13,0.00,0.00,0.00,0.00,0.00,19.22,0.00,643.91,USD,
2023-03-27,paid,164.00,0.00,0.00,0.00,0.00,0.00,9.98,0.00,154.02,USD,
2023-03-27,paid,239.40,0.00,32.10,-3.99,0.00,0.00,7.72,0.00,259.79,USD,
2023-03-25,paid,167.00,0.00,0.00,0.00,0.00,0.00,10.45,0.00,156.55,USD,
2023-03-24,paid,272.90,-26.20,0.00,0.00,0.00,0.00,8.00,0.00,238.70,USD,
2023-03-23,paid,227.10,0.00,0.00,0.00,0.00,0.00,7.41,0.00,219.69,USD,
2023-03-22,paid,545.02,0.00,0.00,-6.42,0.00,0.00,15.50,0.00,523.10,USD,
2023-03-21,paid,368.78,0.00,0.00,0.00,0.00,0.00,11.99,0.00,356.79,USD,
2023-03-20,paid,352.00,0.00,8.12,0.00,0.00,0.00,12.02,0.00,348.10,USD,
2023-03-19,paid,64.40,0.00,0.00,0.00,0.00,0.00,4.10,0.00,60.30,USD,
2023-03-17,paid,441.80,0.00,0.00,-17.42,0.00,0.00,14.34,0.00,410.04,USD,
2023-03-16,paid,66.00,0.00,0.00,0.00,0.00,0.00,4.19,0.00,61.81,USD,
2023-03-16,paid,548.00,0.00,0.00,0.00,0.00,0.00,17.38,0.00,530.62,USD,
2023-03-15,paid,472.40,0.00,0.00,0.00,0.00,0.00,13.49,0.00,458.91,USD,
2023-03-14,paid,1247.11,0.00,0.00,0.00,0.00,0.00,41.50,0.00,1205.61,USD,
2023-03-13,paid,314.15,0.00,0.70,0.00,0.00,0.00,9.68,0.00,305.17,USD,
2023-03-10,paid,320.96,0.00,0.00,0.00,0.00,0.00,9.54,0.00,311.42,USD,
2023-03-09,paid,64.00,0.00,0.00,0.00,0.00,0.00,1.96,0.00,62.04,USD,
2023-03-08,paid,160.00,0.00,0.00,0.00,0.00,0.00,5.07,0.00,154.93,USD,
2023-03-07,paid,1045.03,0.00,0.00,0.00,0.00,0.00,36.63,0.00,1008.40,USD,
2023-03-06,paid,115.00,0.00,0.00,0.00,0.00,0.00,7.08,0.00,107.92,USD,
2023-03-06,paid,66.00,0.00,0.00,0.00,0.00,0.00,2.68,0.00,63.32,USD,
2023-03-04,paid,193.00,0.00,0.00,0.00,0.00,0.00,11.98,0.00,181.02,USD,
2023-03-03,paid,450.00,0.00,0.00,0.00,0.00,0.00,12.90,0.00,437.10,USD,
2023-03-02,paid,142.88,-75.00,2.12,0.00,0.00,0.00,4.31,0.00,65.69,USD,
2023-03-01,paid,271.60,0.00,0.00,0.00,0.00,0.00,8.26,0.00,263.34,USD,
2023-02-28,paid,1208.84,0.00,0.00,0.00,0.00,0.00,36.57,0.00,1172.27,USD,
2023-02-27,paid,561.84,0.00,0.00,0.00,0.00,0.00,18.78,0.00,543.06,USD,
2023-02-26,paid,138.55,0.00,0.00,0.00,0.00,0.00,8.47,0.00,130.08,USD,
2023-02-24,paid,386.00,0.00,0.00,0.00,0.00,0.00,11.23,0.00,374.77,USD,
2023-02-23,paid,182.01,0.00,0.00,0.00,0.00,0.00,7.87,0.00,174.14,USD,
2023-02-22,paid,973.50,0.00,0.00,0.00,0.00,0.00,29.27,0.00,944.23,USD,
2023-02-21,paid,257.00,0.00,0.00,0.00,0.00,0.00,8.33,0.00,248.67,USD,
2023-02-17,paid,152.80,0.00,0.00,0.00,0.00,0.00,4.58,0.00,148.22,USD,
2023-02-16,paid,110.00,0.00,0.00,0.00,0.00,0.00,6.79,0.00,103.21,USD,
2023-02-16,paid,329.20,0.00,0.00,0.00,0.00,0.00,10.07,0.00,319.13,USD,
2023-02-15,paid,251.01,0.00,0.00,0.00,0.00,0.00,10.50,0.00,240.51,USD,
2023-02-14,paid,1132.00,0.00,0.00,0.00,0.00,0.00,32.74,0.00,1099.26,USD,
2023-02-13,paid,126.00,0.00,0.00,0.00,0.00,0.00,7.73,0.00,118.27,USD,
2023-02-13,paid,426.40,0.00,0.00,0.00,0.00,0.00,12.29,0.00,414.11,USD,
2023-02-10,paid,107.00,0.00,0.00,0.00,0.00,0.00,6.61,0.00,100.39,USD,
2023-02-10,paid,826.15,0.00,0.00,0.00,0.00,0.00,23.58,0.00,802.57,USD,
2023-02-09,paid,294.05,-10.00,0.00,0.00,0.00,0.00,10.65,0.00,273.40,USD,
2023-02-08,paid,136.00,0.00,0.00,0.00,0.00,0.00,8.32,0.00,127.68,USD,
2023-02-08,paid,471.98,0.00,0.00,-5.78,0.00,0.00,13.04,0.00,453.16,USD,
2023-02-07,paid,107.10,0.00,0.00,0.00,0.00,0.00,6.62,0.00,100.48,USD,
2023-02-07,paid,824.60,0.00,0.00,0.00,0.00,0.00,25.36,0.00,799.24,USD,
2023-02-06,paid,68.00,0.00,0.00,0.00,0.00,0.00,4.31,0.00,63.69,USD,
2023-02-06,paid,354.00,0.00,0.00,0.00,0.00,0.00,11.48,0.00,342.52,USD,
2023-02-03,paid,89.00,0.00,0.00,0.00,0.00,0.00,5.55,0.00,83.45,USD,
2023-02-03,paid,562.59,0.00,0.00,0.00,0.00,0.00,16.74,0.00,545.85,USD,
2023-02-02,paid,606.17,0.00,0.00,0.00,0.00,0.00,19.83,0.00,586.34,USD,
2023-02-01,paid,299.85,0.00,0.00,-1.55,0.00,0.00,8.44,0.00,289.86,USD,
2023-01-31,paid,1094.50,0.00,0.00,0.00,0.00,0.00,38.33,0.00,1056.17,USD,
2023-01-30,paid,368.50,0.00,0.00,-2.28,0.00,0.00,12.33,0.00,353.89,USD,
2023-01-29,paid,53.00,0.00,0.00,0.00,0.00,0.00,3.43,0.00,49.57,USD,
2023-01-27,paid,0.00,-53.00,0.00,0.00,0.00,0.00,0.00,0.00,-53.00,USD,
2023-01-27,paid,393.10,0.00,52.50,0.00,0.00,0.00,12.03,0.00,433.57,USD,
2023-01-26,paid,73.00,0.00,0.00,0.00,0.00,0.00,4.61,0.00,68.39,USD,
2023-01-26,paid,644.00,0.00,0.00,0.00,0.00,0.00,18.85,0.00,625.15,USD,
2023-01-25,paid,63.00,0.00,0.00,0.00,0.00,0.00,4.02,0.00,58.98,USD,
2023-01-25,paid,598.39,-30.00,0.00,0.00,0.00,0.00,23.97,0.00,544.42,USD,
2023-01-24,paid,209.00,0.00,0.00,0.00,0.00,0.00,12.93,0.00,196.07,USD,
2023-01-24,paid,1021.52,-130.70,0.00,-3.43,0.00,0.00,32.12,0.00,855.27,USD,
2023-01-23,paid,289.57,-56.59,17.55,0.00,0.00,0.00,10.65,0.00,239.88,USD,
2023-01-22,paid,126.00,-10.00,0.00,0.00,0.00,0.00,8.04,0.00,107.96,USD,
2023-01-20,paid,196.00,0.00,0.00,0.00,0.00,0.00,6.00,0.00,190.00,USD,
2023-01-19,paid,395.62,-22.67,0.00,-4.62,0.00,0.00,9.34,0.00,358.99,USD,
2023-01-18,paid,66.00,0.00,0.00,0.00,0.00,0.00,4.19,0.00,61.81,USD,
2023-01-18,paid,2009.89,0.00,0.00,0.00,0.00,0.00,66.42,0.00,1943.47,USD,
2023-01-17,paid,641.90,0.00,0.00,0.00,0.00,0.00,20.72,0.00,621.18,USD,
2023-01-15,paid,67.80,0.00,0.00,0.00,0.00,0.00,4.30,0.00,63.50,USD,
2023-01-13,paid,318.00,0.00,0.00,0.00,0.00,0.00,19.66,0.00,298.34,USD,
2023-01-13,paid,334.98,0.00,6.02,0.00,0.00,0.00,10.22,0.00,330.78,USD,
2023-01-12,paid,548.00,0.00,0.00,0.00,0.00,0.00,17.08,0.00,530.92,USD,
2023-01-11,paid,334.27,0.00,0.00,0.00,0.00,0.00,11.56,0.00,322.71,USD,
2023-01-10,paid,1220.11,0.00,0.00,0.00,0.00,0.00,40.42,0.00,1179.69,USD,
2023-01-09,paid,302.79,-50.42,11.33,0.00,0.00,0.00,11.80,0.00,251.90,USD,
2023-01-07,paid,124.12,0.00,0.00,0.00,0.00,0.00,7.92,0.00,116.20,USD,
2023-01-06,paid,403.72,0.00,0.00,0.00,0.00,0.00,17.93,0.00,385.79,USD,
2023-01-05,paid,103.18,0.00,0.00,0.00,0.00,0.00,6.39,0.00,96.79,USD,
2023-01-05,paid,470.80,0.00,0.00,0.00,0.00,0.00,13.74,0.00,457.06,USD,
2023-01-04,paid,68.00,0.00,0.00,0.00,0.00,0.00,4.31,0.00,63.69,USD,
2023-01-04,paid,1796.82,0.00,0.00,0.00,0.00,0.00,67.66,0.00,1729.16,USD,
2023-01-03,paid,842.77,0.00,0.00,0.00,0.00,0.00,30.01,0.00,812.76,USD,
2023-01-01,paid,172.12,0.00,0.00,0.00,0.00,0.00,10.75,0.00,161.37,USD,
2022-12-30,paid,509.50,0.00,0.00,0.00,0.00,0.00,16.15,0.00,493.35,USD,
2022-12-29,paid,56.00,0.00,0.00,0.00,0.00,0.00,3.60,0.00,52.40,USD,
2022-12-29,paid,448.31,0.00,-52.00,-1.98,0.00,0.00,31.93,0.00,362.40,USD,
2022-12-28,paid,2041.24,0.00,0.00,0.00,0.00,0.00,66.44,0.00,1974.80,USD,
2022-12-27,paid,197.00,0.00,0.00,0.00,0.00,0.00,11.92,0.00,185.08,USD,
2022-12-27,paid,469.95,0.00,5.00,0.00,0.00,0.00,18.74,0.00,456.21,USD,
2022-12-24,paid,56.00,0.00,0.00,0.00,0.00,0.00,3.60,0.00,52.40,USD,
2022-12-23,paid,384.30,0.00,0.00,0.00,0.00,0.00,11.49,0.00,372.81,USD,
2022-12-22,paid,148.10,0.00,0.00,0.00,0.00,0.00,9.04,0.00,139.06,USD,
2022-12-22,paid,420.00,0.00,0.00,0.00,0.00,0.00,12.72,0.00,407.28,USD,
2022-12-21,paid,701.86,0.00,0.00,-6.66,0.00,0.00,19.62,0.00,675.58,USD,
2022-12-20,paid,2749.20,0.00,0.00,0.00,0.00,0.00,82.70,0.00,2666.50,USD,
2022-12-19,paid,472.55,0.00,0.00,0.00,0.00,0.00,14.41,0.00,458.14,USD,
2022-12-18,paid,56.00,0.00,0.00,0.00,0.00,0.00,3.60,0.00,52.40,USD,
2022-12-17,paid,56.00,0.00,0.00,0.00,0.00,0.00,3.60,0.00,52.40,USD,
2022-12-16,paid,218.80,0.00,0.00,0.00,0.00,0.00,13.51,0.00,205.29,USD,
2022-12-16,paid,314.60,0.00,0.00,0.00,0.00,0.00,9.38,0.00,305.22,USD,
2022-12-15,paid,452.00,0.00,0.00,0.00,0.00,0.00,13.56,0.00,438.44,USD,
2022-12-14,paid,135.00,0.00,0.00,0.00,0.00,0.00,8.56,0.00,126.44,USD,
2022-12-14,paid,282.80,0.00,0.00,0.00,0.00,0.00,8.85,0.00,273.95,USD,
2022-12-13,paid,1584.19,-86.00,0.00,0.00,0.00,0.00,48.86,0.00,1449.33,USD,
2022-12-12,paid,66.00,0.00,2.64,0.00,0.00,0.00,2.02,0.00,66.62,USD,
2022-12-09,paid,593.00,0.00,0.00,0.00,0.00,0.00,18.32,0.00,574.68,USD,
2022-12-08,paid,158.10,0.00,0.00,0.00,0.00,0.00,9.63,0.00,148.47,USD,
2022-12-08,paid,523.00,0.00,0.00,0.00,0.00,0.00,14.80,0.00,508.20,USD,
2022-12-07,paid,402.63,0.00,0.00,-7.63,0.00,0.00,9.10,0.00,385.90,USD,
2022-12-06,paid,749.92,0.00,0.00,0.00,0.00,0.00,22.94,0.00,726.98,USD,
2022-12-05,paid,1636.67,0.00,0.00,0.00,0.00,0.00,50.54,0.00,1586.13,USD,
2022-12-03,paid,246.00,0.00,0.00,0.00,0.00,0.00,14.81,0.00,231.19,USD,
