order_name,created_at,financial_status,fulfillment_status,total,subtotal,shipping,tax,refunded,discounts
"#15095","2025-04-30T02:35:49Z","PAID","FULFILLED","56.59","0","0","0","0","0"
"#15096","2025-04-30T05:29:50Z","PAID","FULFILLED","40.24","0","0","0","0","0"
"#15097","2025-04-30T13:17:06Z","PAID","FULFILLED","90.95","0","0","0","0","0"
"#15098","2025-04-30T23:23:41Z","PAID","FULFILLED","66.74","0","0","0","0","0"
"#15099","2025-05-01T10:53:50Z","PAID","FULFILLED","39.52","0","0","0","0","0"
"#15100","2025-05-01T12:06:09Z","PAID","FULFILLED","82.35","0","0","0","0","0"
"#15101","2025-05-01T13:14:09Z","PAID","FULFILLED","139.4","0","0","0","0","0"
"#15102","2025-05-01T19:06:33Z","PAID","FULFILLED","87.35","0","0","0","0","0"
"#15103","2025-05-02T03:55:32Z","PAID","FULFILLED","85.0","0","0","0","0","0"
"#15104","2025-05-02T04:01:35Z","PAID","FULFILLED","56.0","0","0","0","0","0"
"#15105","2025-05-02T19:13:42Z","PAID","FULFILLED","33.62","0","0","0","0","0"
"#15106","2025-05-02T20:19:06Z","PAID","FULFILLED","110.15","0","0","0","0","0"
"#15107","2025-05-02T20:19:23Z","PAID","FULFILLED","171.04","0","0","0","0","0"
"#15108","2025-05-02T22:08:59Z","PAID","FULFILLED","21.2","0","0","0","0","0"
"#15109","2025-05-03T14:51:32Z","PAID","FULFILLED","39.81","0","0","0","0","0"
"#15110","2025-05-03T16:13:47Z","PAID","FULFILLED","81.35","0","0","0","0","0"
"#15111","2025-05-03T16:20:37Z","PAID","FULFILLED","82.01","0","0","0","0","0"
"#15112","2025-05-03T19:59:51Z","PAID","FULFILLED","107.0","0","0","0","0","0"
"#15113","2025-05-03T20:18:37Z","PAID","FULFILLED","20.0","0","0","0","0","0"
"#15114","2025-05-03T22:18:11Z","PAID","FULFILLED","81.55","0","0","0","0","0"
"#15115","2025-05-04T11:48:54Z","PAID","FULFILLED","37.99","0","0","0","0","0"
"#15116","2025-05-04T12:51:38Z","PAID","FULFILLED","21.55","0","0","0","0","0"
"#15117","2025-05-04T20:33:57Z","PAID","FULFILLED","95.2","0","0","0","0","0"
"#15118","2025-05-04T21:25:46Z","PAID","FULFILLED","66.74","0","0","0","0","0"
"#15119","2025-05-05T01:45:21Z","PAID","FULFILLED","110.95","0","0","0","0","0"
"#15120","2025-05-05T03:24:48Z","PAID","FULFILLED","38.0","0","0","0","0","0"
"#15121","2025-05-05T03:55:30Z","PAID","FULFILLED","60.91","0","0","0","0","0"
"#15122","2025-05-05T13:55:54Z","PAID","FULFILLED","0.0","0","0","0","0","0"
"#15123","2025-05-05T15:37:18Z","PAID","FULFILLED","80.39","0","0","0","0","0"
"#15124","2025-05-05T20:16:47Z","PAID","FULFILLED","21.88","0","0","0","0","0"
"#15125","2025-05-06T01:55:52Z","PAID","FULFILLED","40.67","0","0","0","0","0"
"#15126","2025-05-06T02:28:14Z","PAID","FULFILLED","21.67","0","0","0","0","0"
"#15127","2025-05-06T03:06:24Z","PAID","FULFILLED","37.99","0","0","0","0","0"
"#15128","2025-05-06T04:03:00Z","PAID","FULFILLED","67.74","0","0","0","0","0"
"#15129","2025-05-06T06:40:55Z","PAID","FULFILLED","39.54","0","0","0","0","0"
"#15130","2025-05-06T07:09:34Z","PAID","FULFILLED","21.2","0","0","0","0","0"
"#15131","2025-05-06T15:09:11Z","PAID","FULFILLED","95.66","0","0","0","0","0"
"#15132","2025-05-06T20:32:48Z","PAID","FULFILLED","94.47","0","0","0","0","0"
"#15133","2025-05-06T21:40:14Z","PAID","FULFILLED","36.99","0","0","0","0","0"
"#15134","2025-05-06T23:06:44Z","PAID","FULFILLED","80.0","0","0","0","0","0"
"#15135","2025-05-07T02:59:56Z","PAID","FULFILLED","80.0","0","0","0","0","0"
"#15136","2025-05-07T09:08:35Z","PAID","FULFILLED","86.55","0","0","0","0","0"
"#15137","2025-05-07T13:42:53Z","PAID","FULFILLED","21.4","0","0","0","0","0"
"#15138","2025-05-07T15:51:00Z","PAID","FULFILLED","118.15","0","0","0","0","0"
"#15139","2025-05-07T17:39:26Z","PAID","FULFILLED","191.55","0","0","0","0","0"
"#15140","2025-05-07T21:35:22Z","PAID","FULFILLED","85.55","0","0","0","0","0"
"#15141","2025-05-07T22:23:03Z","PAID","FULFILLED","21.7","0","0","0","0","0"
"#15142","2025-05-07T22:53:14Z","PAID","FULFILLED","76.61","0","0","0","0","0"
"#15143","2025-05-08T00:15:37Z","PAID","FULFILLED","33.62","0","0","0","0","0"
"#15478","2025-06-01T12:55:47Z","PAID","FULFILLED","28.0","0","0","0","0","0"
"#15479","2025-06-01T19:30:23Z","PAID","FULFILLED","28.0","0","0","0","0","0"
"#15480","2025-06-01T19:48:15Z","PAID","FULFILLED","28.0","0","0","0","0","0"
"#15481","2025-06-01T20:17:00Z","PAID","FULFILLED","81.55","0","0","0","0","0"
"#15482","2025-06-01T20:52:29Z","PAID","FULFILLED","56.0","0","0","0","0","0"
"#15483","2025-06-01T21:07:44Z","PAID","FULFILLED","28.0","0","0","0","0","0"
"#15484","2025-06-01T23:46:48Z","PAID","FULFILLED","66.74","0","0","0","0","0"
"#15485","2025-06-02T00:47:29Z","PAID","FULFILLED","66.74","0","0","0","0","0"
"#15486","2025-06-02T01:15:19Z","PAID","FULFILLED","38.74","0","0","0","0","0"
"#15487","2025-06-02T10:50:22Z","PAID","FULFILLED","39.16","0","0","0","0","0"
"#15488","2025-06-02T12:02:49Z","PAID","FULFILLED","50.11","0","0","0","0","0"
"#15489","2025-06-02T14:51:44Z","PAID","FULFILLED","56.0","0","0","0","0","0"
"#15490","2025-06-02T15:17:15Z","PAID","FULFILLED","81.55","0","0","0","0","0"
"#15491","2025-06-02T16:33:41Z","PAID","FULFILLED","109.0","0","0","0","0","0"
"#15492","2025-06-03T03:03:10Z","PAID","FULFILLED","0.0","0","0","0","0","0"
"#15493","2025-06-03T03:06:50Z","PAID","FULFILLED","0.0","0","0","0","0","0"
"#15494","2025-06-03T03:39:19Z","PAID","FULFILLED","28.0","0","0","0","0","0"
"#15495","2025-06-03T07:22:54Z","PAID","FULFILLED","37.97","0","0","0","0","0"
"#15496","2025-06-03T11:38:00Z","PAID","FULFILLED","37.97","0","0","0","0","0"
"#15497","2025-06-03T11:50:17Z","PAID","FULFILLED","151.58","0","0","0","0","0"
"#15498","2025-06-03T12:39:03Z","PAID","FULFILLED","0.0","0","0","0","0","0"
"#15499","2025-06-03T12:39:46Z","PAID","FULFILLED","0.0","0","0","0","0","0"
"#15500","2025-06-03T14:29:29Z","PAID","FULFILLED","158.0","0","0","0","0","0"
"#15501","2025-06-03T18:10:36Z","PAID","FULFILLED","28.0","0","0","0","0","0"
"#15502","2025-06-03T18:22:09Z","PAID","FULFILLED","162.75","0","0","0","0","0"
"#15503","2025-06-03T20:45:25Z","PAID","FULFILLED","237.27","0","0","0","0","0"
"#15504","2025-06-03T21:15:47Z","PAID","FULFILLED","162.95","0","0","0","0","0"
"#15505","2025-06-04T03:23:27Z","PAID","FULFILLED","98.04","0","0","0","0","0"
"#15506","2025-06-04T06:41:58Z","PAID","FULFILLED","76.63","0","0","0","0","0"
"#15507","2025-06-04T15:10:29Z","PAID","FULFILLED","87.99","0","0","0","0","0"
"#15508","2025-06-04T15:43:33Z","PAID","FULFILLED","38.74","0","0","0","0","0"
"#15509","2025-06-04T15:49:04Z","PAID","FULFILLED","36.99","0","0","0","0","0"
"#15510","2025-06-04T18:57:28Z","PAID","FULFILLED","26.04","0","0","0","0","0"
"#15511","2025-06-04T19:15:47Z","PAID","FULFILLED","26.04","0","0","0","0","0"
"#15512","2025-06-04T19:17:05Z","PAID","FULFILLED","23.8","0","0","0","0","0"
"#15513","2025-06-04T19:17:55Z","PAID","FULFILLED","25.68","0","0","0","0","0"
"#15514","2025-06-04T19:19:55Z","PAID","FULFILLED","25.23","0","0","0","0","0"
"#15515","2025-06-04T19:44:59Z","PAID","FULFILLED","67.54","0","0","0","0","0"
"#15516","2025-06-04T20:08:15Z","PAID","FULFILLED","162.75","0","0","0","0","0"
"#15517","2025-06-04T20:41:31Z","PAID","FULFILLED","0.0","0","0","0","0","0"
"#15518","2025-06-04T21:15:02Z","PAID","FULFILLED","30.66","0","0","0","0","0"
"#15519","2025-06-04T21:19:06Z","PAID","FULFILLED","26.18","0","0","0","0","0"
"#15520","2025-06-04T21:51:49Z","PAID","FULFILLED","25.35","0","0","0","0","0"
"#15521","2025-06-04T21:56:25Z","PAID","FULFILLED","81.35","0","0","0","0","0"
"#15522","2025-06-04T22:26:38Z","PAID","FULFILLED","25.23","0","0","0","0","0"
"#15523","2025-06-04T22:33:35Z","PAID","FULFILLED","25.31","0","0","0","0","0"
"#15524","2025-06-04T22:57:19Z","PAID","FULFILLED","112.67","0","0","0","0","0"
"#15525","2025-06-05T01:46:44Z","PAID","FULFILLED","25.69","0","0","0","0","0"
"#15526","2025-06-05T02:29:53Z","PAID","FULFILLED","86.55","0","0","0","0","0"
"#15527","2025-06-05T03:35:40Z","PAID","FULFILLED","25.77","0","0","0","0","0"
"#15528","2025-06-05T03:38:16Z","PAID","FULFILLED","39.67","0","0","0","0","0"
"#15529","2025-06-05T03:39:47Z","PAID","FULFILLED","49.5","0","0","0","0","0"
"#15530","2025-06-05T03:50:50Z","PAID","FULFILLED","86.55","0","0","0","0","0"
"#15531","2025-06-05T04:29:09Z","PAID","FULFILLED","87.99","0","0","0","0","0"
"#15532","2025-06-05T06:04:54Z","PAID","FULFILLED","81.35","0","0","0","0","0"
"#15533","2025-06-05T16:43:05Z","PAID","FULFILLED","95.66","0","0","0","0","0"
"#15534","2025-06-05T17:24:52Z","PAID","FULFILLED","77.1","0","0","0","0","0"
"#15535","2025-06-05T17:39:34Z","PAID","FULFILLED","78.39","0","0","0","0","0"
"#15536","2025-06-05T21:55:13Z","PAID","FULFILLED","36.99","0","0","0","0","0"
"#15537","2025-06-05T22:17:57Z","PAID","FULFILLED","93.62","0","0","0","0","0"
"#15538","2025-06-05T22:34:37Z","PAID","FULFILLED","165.0","0","0","0","0","0"
"#15539","2025-06-05T23:01:27Z","PAID","PARTIALLY_FULFILLED","136.29","0","0","0","0","0"
"#15540","2025-06-06T01:37:04Z","PAID","FULFILLED","66.95","0","0","0","0","0"
"#15541","2025-06-06T03:43:05Z","PAID","FULFILLED","25.77","0","0","0","0","0"
"#15542","2025-06-06T04:42:48Z","PAID","FULFILLED","25.23","0","0","0","0","0"
"#15543","2025-06-06T05:28:49Z","PAID","FULFILLED","23.8","0","0","0","0","0"
"#15544","2025-06-06T06:19:08Z","PAID","FULFILLED","30.31","0","0","0","0","0"
"#15545","2025-06-06T12:16:51Z","PAID","FULFILLED","25.23","0","0","0","0","0"
"#15546","2025-06-06T13:44:38Z","PAID","FULFILLED","46.14","0","0","0","0","0"
"#15547","2025-06-06T14:57:08Z","PAID","FULFILLED","83.0","0","0","0","0","0"
"#15548","2025-06-06T16:06:51Z","PAID","FULFILLED","90.95","0","0","0","0","0"
"#15549","2025-06-06T16:30:46Z","PAID","FULFILLED","29.43","0","0","0","0","0"
"#15550","2025-06-06T16:33:19Z","PAID","FULFILLED","26.13","0","0","0","0","0"
"#15551","2025-06-06T18:26:57Z","PAID","FULFILLED","138.52","0","0","0","0","0"
"#15552","2025-06-06T21:05:00Z","PAID","FULFILLED","112.16","0","0","0","0","0"
"#15553","2025-06-06T21:05:35Z","PAID","FULFILLED","37.97","0","0","0","0","0"
"#15554","2025-06-06T23:24:24Z","PAID","FULFILLED","37.97","0","0","0","0","0"
"#15555","2025-06-06T23:35:16Z","PAID","FULFILLED","147.42","0","0","0","0","0"
"#15556","2025-06-06T23:57:04Z","PAID","FULFILLED","37.97","0","0","0","0","0"
"#15557","2025-06-07T01:50:01Z","PAID","FULFILLED","25.57","0","0","0","0","0"
"#15558","2025-06-07T02:45:04Z","PAID","FULFILLED","25.23","0","0","0","0","0"
"#15559","2025-06-07T02:50:20Z","PAID","FULFILLED","0.0","0","0","0","0","0"
"#15560","2025-06-07T03:43:18Z","PAID","FULFILLED","23.8","0","0","0","0","0"
"#15561","2025-06-07T03:58:05Z","PAID","FULFILLED","0.0","0","0","0","0","0"
"#15562","2025-06-07T06:23:11Z","PAID","FULFILLED","25.85","0","0","0","0","0"
"#15563","2025-06-07T06:40:22Z","PAID","FULFILLED","87.1","0","0","0","0","0"
"#15564","2025-06-07T09:25:15Z","PAID","FULFILLED","139.0","0","0","0","0","0"
"#15565","2025-06-07T11:28:43Z","PAID","FULFILLED","87.99","0","0","0","0","0"
"#15566","2025-06-07T13:41:25Z","PAID","FULFILLED","25.14","0","0","0","0","0"
"#15567","2025-06-07T14:27:47Z","PAID","FULFILLED","81.22","0","0","0","0","0"
"#15568","2025-06-07T15:18:25Z","PAID","FULFILLED","119.0","0","0","0","0","0"
"#15569","2025-06-07T15:20:27Z","PAID","FULFILLED","0.0","0","0","0","0","0"
"#15570","2025-06-07T18:02:44Z","PAID","FULFILLED","29.96","0","0","0","0","0"
"#15571","2025-06-07T19:16:54Z","PAID","FULFILLED","17.24","0","0","0","0","0"
"#15572","2025-06-07T20:08:34Z","PAID","FULFILLED","37.97","0","0","0","0","0"
"#15573","2025-06-07T23:32:19Z","PAID","FULFILLED","115.35","0","0","0","0","0"
"#15574","2025-06-07T23:42:58Z","PAID","FULFILLED","0.0","0","0","0","0","0"
"#15575","2025-06-08T01:16:49Z","PAID","FULFILLED","90.95","0","0","0","0","0"
"#15576","2025-06-08T01:19:28Z","PAID","FULFILLED","37.97","0","0","0","0","0"
"#15577","2025-06-08T03:27:49Z","PAID","FULFILLED","38.95","0","0","0","0","0"
"#15578","2025-06-08T07:30:38Z","PAID","FULFILLED","162.75","0","0","0","0","0"
"#15579","2025-06-08T07:41:57Z","PAID","FULFILLED","16.0","0","0","0","0","0"
"#15580","2025-06-08T09:31:26Z","PAID","FULFILLED","23.05","0","0","0","0","0"
"#15581","2025-06-08T12:11:37Z","PAID","FULFILLED","48.36","0","0","0","0","0"
"#15582","2025-06-08T12:33:20Z","PAID","FULFILLED","28.0","0","0","0","0","0"
"#15583","2025-06-08T14:41:22Z","PAID","FULFILLED","81.35","0","0","0","0","0"
"#15584","2025-06-08T15:07:26Z","PAID","FULFILLED","28.0","0","0","0","0","0"
"#15585","2025-06-08T18:40:54Z","PAID","FULFILLED","17.56","0","0","0","0","0"
"#15586","2025-06-08T19:35:21Z","PAID","FULFILLED","36.99","0","0","0","0","0"
"#15587","2025-06-08T21:06:03Z","PAID","FULFILLED","17.28","0","0","0","0","0"
"#15588","2025-06-08T22:20:47Z","PAID","FULFILLED","29.96","0","0","0","0","0"
"#15589","2025-06-08T22:36:10Z","PAID","FULFILLED","84.0","0","0","0","0","0"
"#15590","2025-06-08T23:28:43Z","PAID","FULFILLED","87.99","0","0","0","0","0"
"#15591","2025-06-08T23:29:56Z","PAID","FULFILLED","30.55","0","0","0","0","0"
"#15592","2025-06-08T23:33:24Z","PAID","FULFILLED","61.26","0","0","0","0","0"
"#15593","2025-06-09T02:03:48Z","PAID","FULFILLED","16.0","0","0","0","0","0"
"#15594","2025-06-09T03:39:03Z","PAID","FULFILLED","67.54","0","0","0","0","0"
"#15595","2025-06-09T03:44:30Z","PAID","FULFILLED","110.15","0","0","0","0","0"
"#15596","2025-06-09T06:32:13Z","PAID","FULFILLED","30.8","0","0","0","0","0"
"#15597","2025-06-09T06:32:36Z","PAID","FULFILLED","17.46","0","0","0","0","0"
"#15598","2025-06-09T09:30:56Z","PAID","FULFILLED","30.52","0","0","0","0","0"
"#15599","2025-06-09T10:08:43Z","PAID","FULFILLED","69.89","0","0","0","0","0"
"#15600","2025-06-09T11:40:56Z","PAID","FULFILLED","0.0","0","0","0","0","0"
"#15601","2025-06-09T13:54:33Z","PAID","FULFILLED","30.24","0","0","0","0","0"
"#15602","2025-06-09T13:58:04Z","PAID","FULFILLED","29.43","0","0","0","0","0"
"#15603","2025-06-09T13:59:26Z","PAID","FULFILLED","0.0","0","0","0","0","0"
"#15604","2025-06-09T14:01:43Z","PAID","FULFILLED","0.0","0","0","0","0","0"
"#15605","2025-06-09T14:08:26Z","PAID","FULFILLED","58.07","0","0","0","0","0"
"#15606","2025-06-09T14:30:06Z","PAID","FULFILLED","0.0","0","0","0","0","0"
"#15607","2025-06-09T15:02:49Z","PAID","FULFILLED","87.99","0","0","0","0","0"
"#15608","2025-06-09T17:00:45Z","PAID","FULFILLED","191.0","0","0","0","0","0"
"#15609","2025-06-09T17:46:00Z","PAID","FULFILLED","47.78","0","0","0","0","0"
"#15610","2025-06-09T18:51:39Z","PAID","FULFILLED","78.13","0","0","0","0","0"
"#15611","2025-06-09T19:49:12Z","REFUNDED","UNFULFILLED","119.0","0","0","0","0","0"
"#15612","2025-06-09T20:09:49Z","PAID","FULFILLED","17.32","0","0","0","0","0"
"#15613","2025-06-09T21:48:05Z","PAID","FULFILLED","81.35","0","0","0","0","0"
"#15614","2025-06-09T22:17:12Z","PAID","FULFILLED","116.15","0","0","0","0","0"
"#15615","2025-06-09T23:36:14Z","PAID","FULFILLED","30.36","0","0","0","0","0"
"#15616","2025-06-10T01:28:33Z","PAID","FULFILLED","66.74","0","0","0","0","0"
"#15617","2025-06-10T01:55:35Z","PAID","FULFILLED","120.48","0","0","0","0","0"
"#15618","2025-06-10T02:22:47Z","PAID","FULFILLED","254.99","0","0","0","0","0"
"#15619","2025-06-10T02:33:12Z","PAID","FULFILLED","56.0","0","0","0","0","0"
"#15620","2025-06-10T03:18:16Z","PAID","FULFILLED","30.59","0","0","0","0","0"
"#15621","2025-06-10T03:59:19Z","PAID","FULFILLED","30.73","0","0","0","0","0"
"#15622","2025-06-10T04:13:26Z","PAID","FULFILLED","84.75","0","0","0","0","0"
"#15623","2025-06-10T05:07:55Z","PAID","FULFILLED","76.14","0","0","0","0","0"
"#15624","2025-06-10T05:30:50Z","PAID","FULFILLED","30.87","0","0","0","0","0"
"#15625","2025-06-10T07:53:23Z","PAID","FULFILLED","56.0","0","0","0","0","0"
"#15626","2025-06-10T13:09:42Z","PAID","FULFILLED","87.99","0","0","0","0","0"
"#15627","2025-06-10T14:29:04Z","PAID","FULFILLED","17.32","0","0","0","0","0"
"#15628","2025-06-10T16:28:17Z","PAID","FULFILLED","93.62","0","0","0","0","0"
"#15629","2025-06-10T16:48:21Z","PAID","FULFILLED","29.68","0","0","0","0","0"
"#15630","2025-06-10T17:31:46Z","PAID","FULFILLED","36.99","0","0","0","0","0"
"#15631","2025-06-10T18:18:35Z","PAID","FULFILLED","110.15","0","0","0","0","0"
"#15632","2025-06-10T19:50:23Z","PAID","FULFILLED","30.63","0","0","0","0","0"
"#15633","2025-06-10T20:24:48Z","PAID","FULFILLED","58.75","0","0","0","0","0"
"#15634","2025-06-10T20:31:01Z","PAID","FULFILLED","30.56","0","0","0","0","0"
"#15635","2025-06-10T21:15:58Z","PAID","FULFILLED","61.88","0","0","0","0","0"
"#15636","2025-06-10T21:30:03Z","PAID","FULFILLED","66.74","0","0","0","0","0"
"#15637","2025-06-10T22:26:28Z","PAID","FULFILLED","30.73","0","0","0","0","0"
"#15638","2025-06-11T02:13:31Z","PAID","FULFILLED","84.0","0","0","0","0","0"
"#15639","2025-06-11T03:14:19Z","PAID","FULFILLED","100.95","0","0","0","0","0"
"#15640","2025-06-11T06:03:56Z","PAID","FULFILLED","82.35","0","0","0","0","0"
"#15641","2025-06-11T06:28:55Z","PAID","FULFILLED","30.31","0","0","0","0","0"
"#15642","2025-06-11T12:49:18Z","PAID","FULFILLED","36.99","0","0","0","0","0"
"#15643","2025-06-11T13:33:51Z","PAID","FULFILLED","0.0","0","0","0","0","0"
"#15644","2025-06-11T13:54:41Z","PAID","FULFILLED","0.0","0","0","0","0","0"
"#15645","2025-06-11T15:12:06Z","PAID","FULFILLED","37.97","0","0","0","0","0"
"#15646","2025-06-11T17:55:11Z","PAID","FULFILLED","86.55","0","0","0","0","0"
"#15647","2025-06-11T19:10:07Z","PAID","FULFILLED","82.21","0","0","0","0","0"
"#15648","2025-06-11T20:18:28Z","PAID","FULFILLED","36.99","0","0","0","0","0"
"#15649","2025-06-11T22:15:14Z","PARTIALLY_REFUNDED","PARTIALLY_FULFILLED","82.55","0","0","0","0","0"
"#15650","2025-06-12T02:52:06Z","PAID","FULFILLED","64.99","0","0","0","0","0"
"#15651","2025-06-12T04:29:35Z","PAID","FULFILLED","66.74","0","0","0","0","0"
"#15652","2025-06-12T06:37:52Z","PAID","FULFILLED","32.79","0","0","0","0","0"
"#15653","2025-06-12T10:03:01Z","PAID","FULFILLED","76.14","0","0","0","0","0"
"#15654","2025-06-12T14:27:43Z","PAID","FULFILLED","86.55","0","0","0","0","0"
"#15655","2025-06-12T15:52:03Z","PAID","FULFILLED","36.99","0","0","0","0","0"
"#15656","2025-06-12T16:49:14Z","PAID","FULFILLED","114.55","0","0","0","0","0"
"#15657","2025-06-13T03:16:11Z","PAID","FULFILLED","58.07","0","0","0","0","0"
"#15658","2025-06-13T05:02:53Z","PAID","FULFILLED","85.0","0","0","0","0","0"
"#15659","2025-06-13T16:51:02Z","PAID","FULFILLED","112.0","0","0","0","0","0"
"#15660","2025-06-13T17:52:46Z","PAID","FULFILLED","102.82","0","0","0","0","0"
"#15661","2025-06-13T18:36:38Z","PAID","FULFILLED","98.04","0","0","0","0","0"
"#15662","2025-06-13T22:35:46Z","PAID","FULFILLED","37.97","0","0","0","0","0"
"#15663","2025-06-13T23:19:21Z","PAID","FULFILLED","87.99","0","0","0","0","0"
"#15664","2025-06-14T01:11:52Z","PAID","FULFILLED","66.74","0","0","0","0","0"
"#15665","2025-06-14T02:56:49Z","PAID","FULFILLED","36.99","0","0","0","0","0"
"#15666","2025-06-14T05:12:19Z","PAID","FULFILLED","81.35","0","0","0","0","0"
"#15667","2025-06-14T06:19:54Z","PAID","FULFILLED","81.35","0","0","0","0","0"
"#15668","2025-06-14T13:16:45Z","PAID","FULFILLED","80.39","0","0","0","0","0"
"#15669","2025-06-14T15:58:05Z","PAID","FULFILLED","79.0","0","0","0","0","0"
"#15670","2025-06-14T20:25:45Z","PAID","FULFILLED","38.97","0","0","0","0","0"
"#15671","2025-06-14T21:32:44Z","PAID","FULFILLED","29.4","0","0","0","0","0"
"#15672","2025-06-14T21:57:53Z","PAID","FULFILLED","0.0","0","0","0","0","0"
"#15673","2025-06-14T22:00:06Z","PAID","FULFILLED","0.0","0","0","0","0","0"
"#15674","2025-06-14T23:48:09Z","PAID","FULFILLED","98.04","0","0","0","0","0"
"#15675","2025-06-14T23:56:34Z","PAID","FULFILLED","82.22","0","0","0","0","0"
"#15676","2025-06-15T02:54:40Z","PAID","FULFILLED","34.27","0","0","0","0","0"
"#15677","2025-06-15T03:53:40Z","PAID","FULFILLED","30.31","0","0","0","0","0"
"#15678","2025-06-15T05:45:58Z","PAID","FULFILLED","61.8","0","0","0","0","0"
"#15679","2025-06-15T07:15:56Z","PAID","FULFILLED","162.75","0","0","0","0","0"
"#15680","2025-06-15T11:44:32Z","PAID","FULFILLED","86.55","0","0","0","0","0"
"#15681","2025-06-15T20:23:05Z","PAID","FULFILLED","36.99","0","0","0","0","0"
"#15682","2025-06-15T20:41:58Z","PAID","FULFILLED","93.62","0","0","0","0","0"
"#15683","2025-06-15T21:12:16Z","PAID","FULFILLED","139.0","0","0","0","0","0"
"#15684","2025-06-15T22:43:21Z","PAID","FULFILLED","99.94","0","0","0","0","0"
"#15685","2025-06-15T22:53:08Z","PAID","FULFILLED","48.92","0","0","0","0","0"
"#15686","2025-06-15T23:16:52Z","PAID","FULFILLED","59.36","0","0","0","0","0"
"#15687","2025-06-15T23:43:10Z","PAID","FULFILLED","81.35","0","0","0","0","0"
"#15688","2025-06-16T02:38:34Z","PAID","FULFILLED","118.15","0","0","0","0","0"
"#15689","2025-06-16T02:46:57Z","PAID","FULFILLED","61.27","0","0","0","0","0"
"#15690","2025-06-16T02:54:56Z","PAID","FULFILLED","112.0","0","0","0","0","0"
"#15691","2025-06-16T05:12:28Z","PAID","FULFILLED","37.97","0","0","0","0","0"
"#15692","2025-06-16T05:59:25Z","PAID","FULFILLED","28.0","0","0","0","0","0"
"#15693","2025-06-16T06:29:29Z","PAID","FULFILLED","70.59","0","0","0","0","0"
"#15694","2025-06-16T06:32:23Z","PAID","FULFILLED","28.0","0","0","0","0","0"
"#15695","2025-06-16T06:43:02Z","PAID","FULFILLED","30.66","0","0","0","0","0"
"#15696","2025-06-16T10:14:23Z","PAID","FULFILLED","171.94","0","0","0","0","0"
