Transaction Date,Type,Order,Card Brand,Card Source,Payout Status,Payout Date,Payout ID,Available On,Amount,Fee,Net,Checkout,Payment Method Name,Presentment Amount,Presentment Currency,Currency
2024-09-17 13:36:34 -0400,charge,#13039,visa,online,paid,2024-09-19,95000068132,2024-09-19,81.36,2.42,78.94,#43531986141220,card,81.36,USD,USD
2024-09-17 13:25:12 -0400,charge,#13038,unknown,online,paid,2024-09-18,95021432868,2024-09-18,110.15,6.80,103.35,#43531939643428,shop_pay_installments,110.15,USD,USD
2024-09-17 07:50:55 -0400,charge,#13034,discover,online,paid,2024-09-19,95000068132,2024-09-19,86.55,2.55,84.00,#43530475241508,card,86.55,USD,USD
2024-09-17 01:57:35 -0400,charge,#13032,jcb,online,paid,2024-09-23,95073009700,2024-09-17,153.69,13.83,139.86,#43529104785444,card,21645,JPY,USD
2024-09-17 00:27:35 -0400,charge,#13031,visa,online,paid,2024-09-19,95000068132,2024-09-19,81.35,2.42,78.93,#43528782282788,card,81.35,USD,USD
2024-09-17 00:14:31 -0400,charge,#13030,master,online,paid,2024-09-19,95000068132,2024-09-19,95.20,2.78,92.42,#43528074395684,card,95.20,USD,USD
2024-09-17 00:04:32 -0400,charge,#13029,visa,online,paid,2024-10-01,95254511652,2024-09-17,110.81,9.97,100.84,#43528433631268,card,150.43,CAD,USD
2024-09-16 23:28:15 -0400,charge,#13027,american_express,online,paid,2024-09-19,95000068132,2024-09-19,258.35,9.60,248.75,#43528545108004,card,258.35,USD,USD
2024-09-16 20:37:03 -0400,charge,#13026,master,online,paid,2024-09-19,95000068132,2024-09-19,162.75,4.53,158.22,#43527791575076,card,162.75,USD,USD
2024-09-16 19:25:28 -0400,charge,#13025,visa,online,paid,2024-09-18,94986534948,2024-09-18,142.80,4.01,138.79,#43527276494884,card,142.80,USD,USD
2024-09-16 18:04:37 -0400,charge,#13024,unknown,online,paid,2024-09-17,94999150628,2024-09-17,66.74,4.24,62.50,#43527087357988,shop_pay_installments,66.74,USD,USD
2024-09-16 18:02:13 -0400,charge,#13023,visa,online,paid,2024-09-18,94986534948,2024-09-18,105.00,3.03,101.97,#43527079788580,card,105.00,USD,USD
2024-09-16 17:46:03 -0400,charge,#13022,american_express,online,paid,2024-09-18,94986534948,2024-09-18,87.99,3.47,84.52,#43527007436836,card,87.99,USD,USD
2024-09-16 17:20:11 -0400,charge,#13021,master,online,paid,2024-09-18,94986534948,2024-09-18,86.35,2.55,83.80,#43526892453924,card,86.35,USD,USD
2024-09-16 13:53:37 -0400,charge,#13020,master,online,paid,2024-09-18,94986534948,2024-09-18,87.99,2.59,85.40,#43525922095140,card,87.99,USD,USD
2024-09-16 04:58:01 -0400,charge,#13015,master,online,paid,2024-09-18,94986534948,2024-09-18,98.04,2.85,95.19,#43523668607012,card,98.04,USD,USD
2024-09-16 02:04:12 -0400,charge,#13014,visa,online,paid,2024-09-18,94986534948,2024-09-18,58.07,1.81,56.26,#43523105882148,card,58.07,USD,USD
2024-09-16 01:09:05 -0400,charge,#13013,visa,online,paid,2024-09-18,94986534948,2024-09-18,36.99,1.26,35.73,#43522886926372,card,36.99,USD,USD
2024-09-16 00:13:36 -0400,charge,#13012,master,online,paid,2024-09-18,94986534948,2024-09-18,56.34,1.76,54.58,#43522662465572,card,56.34,USD,USD
2024-09-15 21:49:11 -0400,charge,#13008,visa,online,paid,2024-10-01,95254511652,2024-09-16,88.23,7.94,80.29,#43522028240932,card,119.78,CAD,USD
2024-09-15 21:32:15 -0400,charge,#13007,visa,online,paid,2024-09-18,94986534948,2024-09-18,32.79,1.15,31.64,#43521974042660,card,32.79,USD,USD
2024-09-15 21:28:41 -0400,charge,#13006,visa,online,paid,2024-09-18,94986534948,2024-09-18,57.94,1.81,56.13,#43521953333284,card,57.94,USD,USD
2024-09-15 21:04:53 -0400,charge,#13005,unknown,online,paid,2024-09-17,94999150628,2024-09-17,56.34,3.62,52.72,#43521844183076,shop_pay_installments,56.34,USD,USD
2024-09-15 20:35:26 -0400,charge,#13003,visa,online,paid,2024-09-18,94986534948,2024-09-18,77.54,2.32,75.22,#43521721008164,card,77.54,USD,USD
2024-09-15 16:26:00 -0400,charge,#13002,american_express,online,paid,2024-09-17,94952357924,2024-09-17,29.22,1.35,27.87,#43520444432420,card,29.22,USD,USD
2024-09-15 16:21:30 -0400,charge,#13001,american_express,online,paid,2024-09-17,94952357924,2024-09-17,50.59,2.12,48.47,#43520410058788,card,50.59,USD,USD
2024-09-15 15:13:42 -0400,charge,#13000,visa,online,paid,2024-09-17,94952357924,2024-09-17,57.94,1.81,56.13,#43520049545252,card,57.94,USD,USD
2024-09-15 14:01:49 -0400,charge,#12999,visa,online,paid,2024-09-17,94952357924,2024-09-17,28.77,1.05,27.72,#43519666192420,card,28.77,USD,USD
2024-09-15 09:17:16 -0400,charge,#12996,visa,online,paid,2024-09-17,94952357924,2024-09-17,117.35,3.35,114.00,#43518393090084,card,117.35,USD,USD
2024-09-15 07:40:11 -0400,adjustment,,unknown,online,paid,2024-09-17,94952357924,2024-09-15,84.68,0.00,84.68,,,,,USD
2024-09-15 07:40:07 -0400,chargeback,#12803,visa,online,paid,2024-09-17,94952357924,2024-09-15,-69.68,15.00,-84.68,#43462783139876,card,69.68,USD,USD
2024-09-15 07:31:37 -0400,charge,#12995,visa,online,paid,2024-09-17,94952357924,2024-09-17,57.94,1.81,56.13,#43517981524004,card,57.94,USD,USD
2024-09-14 22:38:59 -0400,charge,#12994,visa,online,paid,2024-09-17,94952357924,2024-09-17,32.79,1.15,31.64,#43516024782884,card,32.79,USD,USD
2024-09-14 22:24:01 -0400,charge,#12993,unknown,online,paid,2024-09-16,94970052644,2024-09-16,84.15,5.26,78.89,#43515957346340,shop_pay_installments,84.15,USD,USD
2024-09-14 22:14:18 -0400,charge,#12992,visa,online,paid,2024-09-17,94952357924,2024-09-17,82.54,2.45,80.09,#43515919073316,card,82.54,USD,USD
2024-09-14 21:43:57 -0400,charge,#12991,master,online,paid,2024-09-17,94952357924,2024-09-17,33.77,1.18,32.59,#43515764736036,card,33.77,USD,USD
2024-09-14 20:22:09 -0400,charge,#12990,visa,online,paid,2024-09-17,94952357924,2024-09-17,49.45,1.59,47.86,#43337482698788,card,49.45,USD,USD
2024-09-14 19:02:08 -0400,charge,#12989,master,online,paid,2024-09-17,94952357924,2024-09-17,32.79,1.15,31.64,#43514947305508,card,32.79,USD,USD
2024-09-14 17:19:27 -0400,charge,#12988,discover,online,paid,2024-09-17,94952357924,2024-09-17,82.54,2.45,80.09,#43514405290020,card,82.54,USD,USD
2024-09-14 16:17:46 -0400,charge,#12986,visa,online,paid,2024-09-17,94952357924,2024-09-17,95.20,2.78,92.42,#43514071253028,card,95.20,USD,USD
2024-09-14 15:35:13 -0400,charge,#12985,visa,online,paid,2024-09-17,94952357924,2024-09-17,80.39,2.39,78.00,#43513824641060,card,80.39,USD,USD
2024-09-14 12:58:48 -0400,charge,#12984,visa,online,paid,2024-09-17,94952357924,2024-09-17,33.77,1.18,32.59,#43456742457380,card,33.77,USD,USD
2024-09-14 12:35:57 -0400,charge,#12983,master,online,paid,2024-09-17,94952357924,2024-09-17,33.77,1.18,32.59,#43512825806884,card,33.77,USD,USD
2024-09-14 12:23:45 -0400,charge,#12982,visa,online,paid,2024-09-17,94952357924,2024-09-17,68.54,2.08,66.46,#43512765022244,card,68.54,USD,USD
2024-09-14 08:59:15 -0400,charge,#12981,visa,online,paid,2024-09-17,94952357924,2024-09-17,67.76,2.06,65.70,#43511720149028,card,67.76,USD,USD
2024-09-14 07:00:52 -0400,charge,#12980,visa,online,paid,2024-09-17,94952357924,2024-09-17,32.79,1.15,31.64,#43511273553956,card,32.79,USD,USD
2024-09-14 00:22:14 -0400,charge,#12978,unknown,online,paid,2024-09-15,94967496740,2024-09-15,138.30,8.46,129.84,#43509770977316,shop_pay_installments,138.30,USD,USD
2024-09-13 22:53:22 -0400,charge,#12977,visa,online,paid,2024-09-17,94952357924,2024-09-17,90.20,2.65,87.55,#43509407154212,card,90.20,USD,USD
2024-09-13 22:30:22 -0400,charge,#12976,american_express,online,paid,2024-09-17,94952357924,2024-09-17,86.29,3.41,82.88,#43509256159268,card,86.29,USD,USD
2024-09-13 22:26:51 -0400,charge,#12975,unknown,online,paid,2024-09-15,94967496740,2024-09-15,103.82,6.43,97.39,#43509290860580,shop_pay_installments,103.82,USD,USD
2024-09-13 22:14:00 -0400,charge,#12974,american_express,online,paid,2024-09-17,94952357924,2024-09-17,109.00,4.22,104.78,#43509229715492,card,109.00,USD,USD
2024-09-13 20:53:29 -0400,charge,#12973,visa,online,paid,2024-09-17,94952357924,2024-09-17,68.54,2.08,66.46,#43508676362276,card,68.54,USD,USD
2024-09-13 12:59:12 -0400,import_tax,#12582,master,online,paid,2024-09-16,94935384100,2024-09-13,-9.67,0.00,-9.67,#43407164801060,card,162.74,AUD,USD
2024-09-13 12:59:03 -0400,shipping_label,#12582,master,online,paid,2024-09-16,94935384100,2024-09-13,-18.12,0.00,-18.12,#43407164801060,card,162.74,AUD,USD
2024-09-13 12:44:57 -0400,charge,#12970,unknown,online,paid,2024-09-14,94967463972,2024-09-14,56.59,3.64,52.95,#43506377621540,shop_pay_installments,56.59,USD,USD
2024-09-13 11:50:01 -0400,charge,#12969,master,online,paid,2024-09-17,94952357924,2024-09-17,33.77,1.18,32.59,#43506138611748,card,33.77,USD,USD
2024-09-13 10:56:14 -0400,adjustment,#12566,unknown,online,paid,2024-09-16,94935384100,2024-09-13,1.48,0.00,1.48,#43399510229028,klarna,174.47,CAD,USD
2024-09-13 10:53:30 -0400,adjustment,#12517,unknown,online,paid,2024-09-16,94935384100,2024-09-13,1.74,0.00,1.74,#43375687335972,klarna,123.91,EUR,USD
2024-09-13 10:50:47 -0400,adjustment,#12559,unknown,online,paid,2024-09-16,94935384100,2024-09-13,2.21,0.00,2.21,#43307853578276,paypal,69.56,EUR,USD
2024-09-13 10:42:33 -0400,adjustment,#12550,visa,online,paid,2024-09-16,94935384100,2024-09-13,1.54,0.00,1.54,#43392791642148,card,61.00,CAD,USD
2024-09-13 10:42:18 -0400,adjustment,#12479,unknown,online,paid,2024-09-16,94935384100,2024-09-13,0.93,0.00,0.93,#43356151382052,paypal,125.20,CAD,USD
2024-09-12 23:54:12 -0400,charge,#12967,unknown,online,paid,2024-09-14,94967463972,2024-09-14,56.59,3.64,52.95,#43503396028452,shop_pay_installments,56.59,USD,USD
2024-09-12 23:18:47 -0400,charge,#12966,visa,online,paid,2024-09-17,94952357924,2024-09-17,81.74,2.43,79.31,#43503268495396,card,81.74,USD,USD
2024-09-12 22:58:45 -0400,charge,#12965,american_express,online,paid,2024-09-17,94952357924,2024-09-17,5.77,0.51,5.26,#43503181201444,card,5.77,USD,USD
2024-09-12 18:04:20 -0400,charge,#12962,master,online,paid,2024-09-16,94930272292,2024-09-16,99.35,2.88,96.47,#43501835943972,card,99.35,USD,USD
2024-09-12 16:41:58 -0400,charge,#12959,visa,online,paid,2024-09-16,94930272292,2024-09-16,75.39,2.26,73.13,#43501464780836,card,75.39,USD,USD
2024-09-12 14:34:42 -0400,import_tax,#12628,master,online,paid,2024-09-16,94935384100,2024-09-12,-7.39,0.00,-7.39,#43423858360356,card,123.82,AUD,USD
2024-09-12 14:34:36 -0400,shipping_label,#12628,master,online,paid,2024-09-16,94935384100,2024-09-12,-18.12,0.00,-18.12,#43423858360356,card,123.82,AUD,USD
2024-09-12 12:38:32 -0400,charge,#12955,visa,online,paid,2024-10-01,95254511652,2024-09-12,82.94,7.46,75.48,#43500297748516,card,112.89,CAD,USD
2024-09-12 11:08:50 -0400,charge,#12954,master,online,paid,2024-09-16,94930272292,2024-09-16,75.39,2.26,73.13,#43499897323556,card,75.39,USD,USD
2024-09-12 11:03:39 -0400,charge,#12953,visa,online,paid,2024-09-16,94930272292,2024-09-16,30.05,1.08,28.97,#43499874123812,card,30.05,USD,USD
2024-09-12 07:53:50 -0400,charge,#12951,visa,online,paid,2024-09-16,94930272292,2024-09-16,33.77,1.18,32.59,#43499081957412,card,33.77,USD,USD
2024-09-12 07:41:25 -0400,charge,#12950,master,online,paid,2024-10-01,95254511652,2024-09-12,100.46,9.04,91.42,#43499024842788,card,76.80,GBP,USD
2024-09-12 03:08:59 -0400,charge,#12949,visa,online,paid,2024-09-16,94930272292,2024-09-16,56.59,1.77,54.82,#43497996091428,card,56.59,USD,USD
2024-09-12 02:56:10 -0400,charge,#12948,unknown,online,paid,2024-09-13,94917394468,2024-09-13,161.50,9.83,151.67,#43497939632164,shop_pay_installments,161.50,USD,USD
2024-09-12 00:56:06 -0400,charge,#12946,discover,online,paid,2024-09-16,94930272292,2024-09-16,32.79,1.15,31.64,#43497510338596,card,32.79,USD,USD
2024-09-12 00:32:32 -0400,charge,#12945,visa,online,paid,2024-09-16,94930272292,2024-09-16,57.94,1.81,56.13,#43497418752036,card,57.94,USD,USD
2024-09-11 21:06:41 -0400,charge,#12942,master,online,paid,2024-09-16,94930272292,2024-09-16,56.34,1.76,54.58,#43496442953764,card,56.34,USD,USD
2024-09-11 20:35:24 -0400,charge,#12940,visa,online,paid,2024-09-16,94930272292,2024-09-16,71.50,2.16,69.34,#43496170356772,card,71.50,USD,USD
2024-09-11 19:58:44 -0400,import_tax,#12758,master,online,paid,2024-09-16,94935384100,2024-09-11,-4.96,0.00,-4.96,#43457826717732,card,81.40,AUD,USD
2024-09-11 19:58:39 -0400,shipping_label,#12758,master,online,paid,2024-09-16,94935384100,2024-09-11,-31.42,0.00,-31.42,#43457826717732,card,81.40,AUD,USD
2024-09-11 19:39:02 -0400,charge,#12938,visa,online,paid,2024-09-13,94899273764,2024-09-13,410.35,10.97,399.38,#43495442972708,card,410.35,USD,USD
2024-09-11 13:23:03 -0400,charge,#12933,visa,online,paid,2024-09-13,94899273764,2024-09-13,86.29,2.54,83.75,#43494350553124,card,86.29,USD,USD
2024-09-11 13:14:16 -0400,charge,#12932,visa,online,paid,2024-09-13,94899273764,2024-09-13,32.79,1.15,31.64,#43494326861860,card,32.79,USD,USD
2024-09-11 12:03:50 -0400,charge,#12930,master,online,paid,2024-09-13,94899273764,2024-09-13,32.79,1.15,31.64,#43493993938980,card,32.79,USD,USD
2024-09-11 11:59:34 -0400,charge,#12929,visa,online,paid,2024-09-13,94899273764,2024-09-13,112.50,3.23,109.27,#43493976506404,card,112.50,USD,USD
2024-09-11 08:20:28 -0400,charge,#12928,master,online,paid,2024-09-13,94899273764,2024-09-13,138.30,3.90,134.40,#43492774150180,card,138.30,USD,USD
2024-09-11 01:13:11 -0400,charge,#12923,visa,online,paid,2024-09-13,94899273764,2024-09-13,90.44,2.65,87.79,#43491116351524,card,90.44,USD,USD
2024-09-11 00:30:36 -0400,charge,#12922,visa,online,paid,2024-09-13,94899273764,2024-09-13,52.34,1.66,50.68,#43491016376356,card,52.34,USD,USD
2024-09-10 23:10:07 -0400,charge,#12921,visa,online,paid,2024-09-13,94899273764,2024-09-13,33.77,1.18,32.59,#43490694758436,card,33.77,USD,USD
2024-09-10 22:26:05 -0400,charge,#12920,discover,online,paid,2024-09-13,94899273764,2024-09-13,77.39,2.31,75.08,#43490507653156,card,77.39,USD,USD
2024-09-10 22:07:39 -0400,charge,#12919,american_express,online,paid,2024-09-13,94899273764,2024-09-13,77.39,3.09,74.30,#43490422325284,card,77.39,USD,USD
2024-09-10 21:51:41 -0400,charge,#12918,visa,online,paid,2024-09-13,94899273764,2024-09-13,116.50,3.33,113.17,#43490337751076,card,116.50,USD,USD
2024-09-10 21:20:07 -0400,charge,#12917,visa,online,paid,2024-09-13,94899273764,2024-09-13,32.79,1.15,31.64,#43490173943844,card,32.79,USD,USD
2024-09-10 20:11:00 -0400,charge,#12916,master,online,paid,2024-09-13,94899273764,2024-09-13,32.79,1.15,31.64,#43489819361316,card,32.79,USD,USD
2024-09-10 20:03:24 -0400,charge,#12915,master,online,paid,2024-09-13,94899273764,2024-09-13,93.45,2.73,90.72,#43489707261988,card,93.45,USD,USD
2024-09-10 15:38:10 -0400,charge,#12912,visa,online,paid,2024-09-12,94864310308,2024-09-12,32.79,1.15,31.64,#43488428032036,card,32.79,USD,USD
2024-09-10 14:24:03 -0400,charge,#12911,american_express,online,paid,2024-09-12,94864310308,2024-09-12,33.77,1.52,32.25,#43487902629924,card,33.77,USD,USD
2024-09-10 13:48:17 -0400,charge,#12910,visa,online,paid,2024-09-12,94864310308,2024-09-12,138.30,3.90,134.40,#43487840010276,card,138.30,USD,USD
2024-09-10 12:39:32 -0400,charge,#12908,visa,online,paid,2024-09-12,94864310308,2024-09-12,32.79,1.15,31.64,#43487486410788,card,32.79,USD,USD
2024-09-10 11:41:51 -0400,charge,#12907,visa,online,paid,2024-09-12,94864310308,2024-09-12,71.50,2.16,69.34,#43487180718116,card,71.50,USD,USD
2024-09-10 09:46:33 -0400,charge,#12905,visa,online,paid,2024-09-12,94864310308,2024-09-12,54.21,1.71,52.50,#43486588928036,card,54.21,USD,USD
2024-09-10 09:02:23 -0400,charge,#12904,american_express,online,paid,2024-09-12,94864310308,2024-09-12,57.94,2.39,55.55,#43486385995812,card,57.94,USD,USD
2024-09-10 08:43:06 -0400,charge,#12903,visa,online,paid,2024-09-12,94864310308,2024-09-12,57.94,1.81,56.13,#43486301061156,card,57.94,USD,USD
2024-09-10 05:28:59 -0400,charge,#12902,visa,online,paid,2024-09-12,94864310308,2024-09-12,82.54,2.45,80.09,#43485378936868,card,82.54,USD,USD
2024-09-10 03:03:09 -0400,refund,#12589,visa,online,paid,2024-09-12,94864310308,2024-09-10,-28.00,0.00,-28.00,#43409329618980,card,28.00,USD,USD
2024-09-10 02:18:07 -0400,charge,#12900,visa,online,paid,2024-09-12,94864310308,2024-09-12,98.15,2.85,95.30,#43484745629732,card,98.15,USD,USD
2024-09-09 23:07:37 -0400,charge,#12898,visa,online,paid,2024-09-12,94864310308,2024-09-12,32.79,1.15,31.64,#43483452833828,card,32.79,USD,USD
2024-09-09 22:46:51 -0400,charge,#12897,visa,online,paid,2024-10-01,95254511652,2024-09-10,89.40,8.05,81.35,#43483907227684,card,120.69,CAD,USD
2024-09-09 22:22:47 -0400,charge,#12896,visa,online,paid,2024-09-12,94864310308,2024-09-12,33.77,1.18,32.59,#43483797651492,card,33.77,USD,USD
2024-09-09 21:59:07 -0400,charge,#12895,visa,online,paid,2024-09-12,94864310308,2024-09-12,32.79,1.15,31.64,#43483655569444,card,32.79,USD,USD
2024-09-09 20:49:58 -0400,charge,#12893,visa,online,paid,2024-09-12,94864310308,2024-09-12,57.94,1.81,56.13,#43483310260260,card,57.94,USD,USD
2024-09-09 20:35:50 -0400,charge,#12892,visa,online,paid,2024-09-23,95073009700,2024-09-10,179.76,16.17,163.59,#43482380959780,card,242.68,CAD,USD
2024-09-09 19:54:09 -0400,charge,#12891,master,online,paid,2024-09-11,94835802148,2024-09-11,32.53,1.15,31.38,#43483046674468,card,32.53,USD,USD
2024-09-09 19:03:58 -0400,charge,#12890,visa,online,paid,2024-09-11,94835802148,2024-09-11,98.15,2.85,95.30,#43482821197860,card,98.15,USD,USD
2024-09-09 18:52:18 -0400,charge,#12889,unknown,online,paid,2024-09-10,94857887780,2024-09-10,90.20,5.62,84.58,#43482718666788,shop_pay_installments,90.20,USD,USD
2024-09-09 18:09:24 -0400,charge,#12888,american_express,online,paid,2024-09-11,94835802148,2024-09-11,57.94,2.39,55.55,#43482572095524,card,57.94,USD,USD
2024-09-09 17:22:44 -0400,charge,#12887,american_express,online,paid,2024-09-11,94835802148,2024-09-11,80.39,3.19,77.20,#43482346553380,card,80.39,USD,USD
2024-09-09 17:22:20 -0400,charge,#12886,visa,online,paid,2024-09-11,94835802148,2024-09-11,67.76,2.06,65.70,#43451185954852,card,67.76,USD,USD
2024-09-09 16:33:36 -0400,charge,#12885,visa,online,paid,2024-09-11,94835802148,2024-09-11,82.54,2.45,80.09,#43482115211300,card,82.54,USD,USD
2024-09-09 15:27:38 -0400,charge,#12883,visa,online,paid,2024-09-11,94835802148,2024-09-11,57.94,1.81,56.13,#43481788448804,card,57.94,USD,USD
2024-09-09 15:18:20 -0400,charge,#12882,visa,online,paid,2024-09-11,94835802148,2024-09-11,54.99,1.73,53.26,#43481691848740,card,54.99,USD,USD
2024-09-09 14:50:14 -0400,charge,#12881,visa,online,paid,2024-09-11,94835802148,2024-09-11,66.06,2.02,64.04,#43481214451748,card,66.06,USD,USD
2024-09-09 13:58:14 -0400,charge,#12879,american_express,online,paid,2024-09-11,94835802148,2024-09-11,46.59,1.98,44.61,#43481283002404,card,46.59,USD,USD
2024-09-09 13:52:54 -0400,charge,#12878,visa,online,paid,2024-09-11,94835802148,2024-09-11,142.70,4.01,138.69,#43481247645732,card,142.70,USD,USD
2024-09-09 12:54:18 -0400,charge,#12877,master,online,paid,2024-09-11,94835802148,2024-09-11,56.59,1.77,54.82,#43476451688484,card,56.59,USD,USD
2024-09-09 10:53:28 -0400,charge,#12876,visa,online,paid,2024-09-11,94835802148,2024-09-11,32.79,1.15,31.64,#43480379555876,card,32.79,USD,USD
2024-09-09 10:26:07 -0400,charge,#12875,master,online,paid,2024-09-11,94835802148,2024-09-11,56.59,1.77,54.82,#43480234131492,card,56.59,USD,USD
2024-09-09 08:26:03 -0400,charge,#12874,unknown,online,paid,2024-10-01,95254511652,2024-09-09,44.53,4.00,40.53,#43459320315940,paypal,40.08,EUR,USD
2024-09-09 05:32:27 -0400,charge,#12873,visa,online,paid,2024-09-11,94835802148,2024-09-11,95.20,2.78,92.42,#43479013720100,card,95.20,USD,USD
2024-09-09 01:30:59 -0400,charge,#12872,visa,online,paid,2024-09-11,94835802148,2024-09-11,57.94,1.81,56.13,#43478091268132,card,57.94,USD,USD
2024-09-09 00:48:04 -0400,charge,#12871,visa,online,paid,2024-09-11,94835802148,2024-09-11,95.20,2.78,92.42,#43477927821348,card,95.20,USD,USD
2024-09-09 00:47:06 -0400,charge,#12870,master,online,paid,2024-09-11,94835802148,2024-09-11,32.79,1.15,31.64,#43477926477860,card,32.79,USD,USD
2024-09-08 23:12:00 -0400,charge,#12869,american_express,online,paid,2024-09-11,94835802148,2024-09-11,33.77,1.52,32.25,#43477526544420,card,33.77,USD,USD
2024-09-08 22:54:51 -0400,charge,#12868,master,online,paid,2024-09-11,94835802148,2024-09-11,77.39,2.31,75.08,#43477451341860,card,77.39,USD,USD
2024-09-08 22:33:46 -0400,charge,#12866,visa,online,paid,2024-09-11,94835802148,2024-09-11,128.70,3.65,125.05,#43477350973476,card,128.70,USD,USD
2024-09-08 22:24:12 -0400,charge,#12865,visa,online,paid,2024-09-11,94835802148,2024-09-11,85.20,2.52,82.68,#43477308440612,card,85.20,USD,USD
2024-09-08 20:59:27 -0400,charge,#12863,visa,online,paid,2024-09-11,94835802148,2024-09-11,57.94,1.81,56.13,#43476839170084,card,57.94,USD,USD
2024-09-08 20:58:48 -0400,charge,#12862,visa,online,paid,2024-09-11,94835802148,2024-09-11,33.97,1.18,32.79,#43476839432228,card,33.97,USD,USD
2024-09-08 19:54:26 -0400,charge,#12861,visa,online,paid,2024-09-23,95073009700,2024-09-08,48.75,4.39,44.36,#43476534132772,card,37.00,GBP,USD
2024-09-08 19:43:57 -0400,charge,#12860,discover,online,paid,2024-09-10,94803361828,2024-09-10,33.77,1.18,32.59,#43476499464228,card,33.77,USD,USD
